name,link,Default Branch,SHA,Stargazers Count,Forks Count,Date,Maven,Gradle,Travis CI,Github Actions
LawnchairLauncher/lawnchair,https://github.com/LawnchairLauncher/lawnchair,12.1-dev,79c38a3f970c9aa3175e30027c0d4e77e8c1c03f,5704,850,29/06/2022 15:01:43,,CompatLib/build.gradle;CompatLibVR/build.gradle;CompatLibVS/build.gradle;SystemUIShared/build.gradle;build.gradle;hidden-api/build.gradle;settings.gradle;,,.github/workflows/build_debug_apk.yml;.github/workflows/build_release_apk.yml;.github/workflows/release_update.yml;
apache/incubator-linkis,https://github.com/apache/incubator-linkis,master,6582f492ac54524525eea5fefabbdfd71bcfc938,2586,870,29/06/2022 15:00:39,assembly-combined-package/assembly-combined/pom.xml;assembly-combined-package/assembly-combined/public-module-combined/pom.xml;assembly-combined-package/pom.xml;linkis-commons/linkis-common/pom.xml;linkis-commons/linkis-hadoop-common/pom.xml;linkis-commons/linkis-httpclient/pom.xml;linkis-commons/linkis-module/pom.xml;linkis-commons/linkis-mybatis/pom.xml;linkis-commons/linkis-protocol/pom.xml;linkis-commons/linkis-rpc/pom.xml;linkis-commons/linkis-scheduler/pom.xml;linkis-commons/linkis-storage/pom.xml;linkis-commons/pom.xml;linkis-computation-governance/linkis-client/linkis-cli/linkis-cli-application/pom.xml;linkis-computation-governance/linkis-client/linkis-cli/linkis-cli-common/pom.xml;linkis-computation-governance/linkis-client/linkis-cli/linkis-cli-core/pom.xml;linkis-computation-governance/linkis-client/linkis-cli/pom.xml;linkis-computation-governance/linkis-client/linkis-computation-client/pom.xml;linkis-computation-governance/linkis-computation-governance-common/pom.xml;linkis-computation-governance/linkis-engineconn-manager/linkis-engineconn-linux-launch/pom.xml;linkis-computation-governance/linkis-engineconn-manager/linkis-engineconn-manager-core/pom.xml;linkis-computation-governance/linkis-engineconn-manager/linkis-engineconn-manager-server/pom.xml;linkis-computation-governance/linkis-engineconn-manager/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-clustered-engineconn/linkis-once-engineconn/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-clustered-engineconn/linkis-streaming-engineconn/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-computation-engineconn/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-engineconn-common/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-engineconn-core/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-engineconn-executor/accessible-executor/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-engineconn-executor/callback-service/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-engineconn-executor/executor-core/pom.xml;linkis-computation-governance/linkis-engineconn/linkis-engineconn-executor/resource-executor/pom.xml;linkis-computation-governance/linkis-engineconn/pom.xml;linkis-computation-governance/linkis-entrance/pom.xml;linkis-computation-governance/linkis-jdbc-driver/pom.xml;linkis-computation-governance/linkis-manager/label-common/pom.xml;linkis-computation-governance/linkis-manager/label-manager/pom.xml;linkis-computation-governance/linkis-manager/linkis-application-manager/pom.xml;linkis-computation-governance/linkis-manager/linkis-manager-commons/linkis-manager-common/pom.xml;linkis-computation-governance/linkis-manager/linkis-manager-commons/linkis-manager-service-common/pom.xml;linkis-computation-governance/linkis-manager/linkis-manager-persistence/pom.xml;linkis-computation-governance/linkis-manager/linkis-resource-manager/pom.xml;linkis-computation-governance/linkis-manager/pom.xml;linkis-computation-governance/pom.xml;linkis-engineconn-plugins/engineconn-plugins/flink/pom.xml;linkis-engineconn-plugins/engineconn-plugins/hive/pom.xml;linkis-engineconn-plugins/engineconn-plugins/io_file/pom.xml;linkis-engineconn-plugins/engineconn-plugins/jdbc/pom.xml;linkis-engineconn-plugins/engineconn-plugins/openlookeng/pom.xml;linkis-engineconn-plugins/engineconn-plugins/pipeline/pom.xml;linkis-engineconn-plugins/engineconn-plugins/python/pom.xml;linkis-engineconn-plugins/engineconn-plugins/shell/pom.xml;linkis-engineconn-plugins/engineconn-plugins/spark/pom.xml;linkis-engineconn-plugins/engineconn-plugins/sqoop/pom.xml;linkis-engineconn-plugins/linkis-engineconn-plugin-framework/linkis-engineconn-plugin-cache/pom.xml;linkis-engineconn-plugins/linkis-engineconn-plugin-framework/linkis-engineconn-plugin-core/pom.xml;linkis-engineconn-plugins/linkis-engineconn-plugin-framework/linkis-engineconn-plugin-loader/pom.xml;linkis-engineconn-plugins/linkis-engineconn-plugin-framework/linkis-engineconn-plugin-server/pom.xml;linkis-engineconn-plugins/pom.xml;linkis-extensions/linkis-io-file-client/pom.xml;linkis-extensions/pom.xml;linkis-orchestrator/linkis-code-orchestrator/pom.xml;linkis-orchestrator/linkis-computation-orchestrator/pom.xml;linkis-orchestrator/linkis-orchestrator-core/pom.xml;linkis-orchestrator/plugin/linkis-orchestrator-ecm-plugin/pom.xml;linkis-orchestrator/pom.xml;linkis-public-enhancements/linkis-bml/linkis-bml-client/pom.xml;linkis-public-enhancements/linkis-bml/linkis-bml-common/pom.xml;linkis-public-enhancements/linkis-bml/linkis-bml-engine-hook/pom.xml;linkis-public-enhancements/linkis-bml/linkis-bml-server/pom.xml;linkis-public-enhancements/linkis-bml/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-cache/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-client/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-common/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-highavailable/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-listener/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-persistence/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-search/pom.xml;linkis-public-enhancements/linkis-context-service/linkis-cs-server/pom.xml;linkis-public-enhancements/linkis-context-service/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-datasource-client/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-datasource-manager/common/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-datasource-manager/server/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-metadata-manager/common/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-metadata-manager/server/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-metadata-manager/service/elasticsearch/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-metadata-manager/service/hive/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-metadata-manager/service/kafka/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-metadata-manager/service/mysql/pom.xml;linkis-public-enhancements/linkis-datasource/linkis-metadata/pom.xml;linkis-public-enhancements/linkis-datasource/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-configuration/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-error-code/linkis-error-code-client/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-error-code/linkis-error-code-common/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-error-code/linkis-error-code-server/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-error-code/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-instance-label/linkis-instance-label-client/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-instance-label/linkis-instance-label-server/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-jobhistory/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-ps-common-lock/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-script-dev/linkis-storage-script-dev-client/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-script-dev/linkis-storage-script-dev-server/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-udf/linkis-udf-client/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-udf/linkis-udf-common/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-udf/linkis-udf-service/pom.xml;linkis-public-enhancements/linkis-publicservice/linkis-variable/pom.xml;linkis-public-enhancements/linkis-publicservice/pom.xml;linkis-public-enhancements/pom.xml;linkis-spring-cloud-services/linkis-service-discovery/linkis-eureka/pom.xml;linkis-spring-cloud-services/linkis-service-gateway/linkis-gateway-authentication/pom.xml;linkis-spring-cloud-services/linkis-service-gateway/linkis-gateway-core/pom.xml;linkis-spring-cloud-services/linkis-service-gateway/linkis-gateway-httpclient-support/pom.xml;linkis-spring-cloud-services/linkis-service-gateway/linkis-gateway-server-support/pom.xml;linkis-spring-cloud-services/linkis-service-gateway/linkis-spring-cloud-gateway/pom.xml;linkis-spring-cloud-services/linkis-service-gateway/plugins/linkis-gateway-datasource-ruler/pom.xml;linkis-spring-cloud-services/linkis-service-gateway/pom.xml;linkis-spring-cloud-services/pom.xml;pom.xml;,,,.github/workflows/build.yml;.github/workflows/check_license.yml;.github/workflows/check_third_party_dependencies.yml;
igniterealtime/Smack,https://github.com/igniterealtime/Smack,master,44ad01a3467719566c8a3d12736ca60ec6bf1d1b,2302,875,29/06/2022 15:01:43,,build.gradle;settings.gradle;smack-android-extensions/build.gradle;smack-android/build.gradle;smack-bosh/build.gradle;smack-core/build.gradle;smack-debug-slf4j/build.gradle;smack-debug/build.gradle;smack-experimental/build.gradle;smack-extensions/build.gradle;smack-im/build.gradle;smack-integration-test/build.gradle;smack-java8-full/build.gradle;smack-java8/build.gradle;smack-jingle-old/build.gradle;smack-legacy/build.gradle;smack-omemo-signal-integration-test/build.gradle;smack-omemo-signal/build.gradle;smack-omemo/build.gradle;smack-openpgp/build.gradle;smack-repl/build.gradle;smack-resolver-dnsjava/build.gradle;smack-resolver-javax/build.gradle;smack-resolver-minidns-dox/build.gradle;smack-resolver-minidns/build.gradle;smack-sasl-javax/build.gradle;smack-sasl-provided/build.gradle;smack-streammanagement/build.gradle;smack-tcp/build.gradle;smack-websocket-java11/build.gradle;smack-websocket-okhttp/build.gradle;smack-websocket/build.gradle;smack-xmlparser-stax/build.gradle;smack-xmlparser-xpp3/build.gradle;smack-xmlparser/build.gradle;,,.github/workflows/ci.yml;
jhipster/jhipster-sample-app,https://github.com/jhipster/jhipster-sample-app,main,8c0261b9345355cde86b52ee9c250e0b39e0a3d0,1287,875,29/06/2022 15:01:43,pom.xml;,,,.github/workflows/github-actions.yml;
strimzi/strimzi-kafka-operator,https://github.com/strimzi/strimzi-kafka-operator,main,100c3ed00f3f2479faf1b65ba6ae1ad07a375376,3273,908,29/06/2022 15:02:53,api/pom.xml;certificate-manager/pom.xml;cluster-operator/pom.xml;config-model-generator/pom.xml;config-model/pom.xml;crd-annotations/pom.xml;crd-generator/pom.xml;docker-images/artifacts/kafka-thirdparty-libs/3.1.x/pom.xml;docker-images/artifacts/kafka-thirdparty-libs/3.2.x/pom.xml;docker-images/artifacts/kafka-thirdparty-libs/cc/pom.xml;kafka-agent/pom.xml;kafka-init/pom.xml;mirror-maker-agent/pom.xml;mockkube/pom.xml;operator-common/pom.xml;pom.xml;systemtest/pom.xml;test/pom.xml;topic-operator/pom.xml;tracing-agent/pom.xml;user-operator/pom.xml;,,,.github/workflows/codeql-analysis.yml;.github/workflows/pre-commit.yml;
sofastack/sofa-jraft,https://github.com/sofastack/sofa-jraft,master,1d57d082d4fe50cc11f63cde7134efe026dbdbd8,2885,909,29/06/2022 15:02:53,jraft-core/pom.xml;jraft-example/pom.xml;jraft-extension/bdb-log-storage-impl/pom.xml;jraft-extension/java-log-storage-impl/pom.xml;jraft-extension/pom.xml;jraft-extension/rpc-grpc-impl/pom.xml;jraft-rheakv/pom.xml;jraft-rheakv/rheakv-core/pom.xml;jraft-rheakv/rheakv-pd/pom.xml;jraft-test/pom.xml;pom.xml;,,,.github/workflows/build.yml;
facebookarchive/react-native-fbsdk,https://github.com/facebookarchive/react-native-fbsdk,master,b8ed568b05f3e41e6d6b937ae3125492f95e60bf,3000,927,29/06/2022 15:02:43,,android/build.gradle;example/android/app/build.gradle;example/android/build.gradle;example/android/settings.gradle;,,.github/workflows/ci.yml;
mock-server/mockserver,https://github.com/mock-server/mockserver,master,bd515f7f6ed5d4379e239acd128cfd3139bb83ad,3726,930,29/06/2022 15:02:43,mockserver-client-java/dependency-reduced-pom.xml;mockserver-client-java/pom.xml;mockserver-core/pom.xml;mockserver-examples/pom.xml;mockserver-integration-testing/dependency-reduced-pom.xml;mockserver-integration-testing/pom.xml;mockserver-junit-jupiter/dependency-reduced-pom.xml;mockserver-junit-jupiter/pom.xml;mockserver-junit-rule/dependency-reduced-pom.xml;mockserver-junit-rule/pom.xml;mockserver-netty/dependency-reduced-pom.xml;mockserver-netty/pom.xml;mockserver-netty/src/integration-tests/maven-netty-jar-with-dependencies-dependency/pom.xml;mockserver-netty/src/integration-tests/maven-netty-no-dependencies-dependency/pom.xml;mockserver-netty/src/integration-tests/maven-netty-shaded-dependency/pom.xml;mockserver-proxy-war/pom.xml;mockserver-spring-test-listener/dependency-reduced-pom.xml;mockserver-spring-test-listener/pom.xml;mockserver-testing/pom.xml;mockserver-war/pom.xml;pom.xml;,mockserver-netty/src/integration-tests/gradle-netty-no-dependencies-dependencies/build.gradle;mockserver-netty/src/integration-tests/gradle-netty-shaded-dependencies/build.gradle;,,.github/workflows/codeql-analysis.yml;
google/j2objc,https://github.com/google/j2objc,master,3431295eac7b40f0052478f0f85b1ee4d5bd0329,5884,931,29/06/2022 15:02:43,annotations/pom.xml;java_deps/pom.xml;,,,.github/workflows/main.yml;
socketio/socket.io-client-java,https://github.com/socketio/socket.io-client-java,main,d7ff2bbca559ddeed89e343322f7f595da7d3aaf,4945,933,29/06/2022 15:02:43,pom.xml;,,,.github/workflows/ci.yml;
jitsi/jitsi,https://github.com/jitsi/jitsi,master,8fd5f38617c197e3f98bf1e3b16c366d79140761,3666,933,29/06/2022 15:02:43,modules/impl/configuration/pom.xml;modules/impl/contactlist/pom.xml;modules/impl/dns/pom.xml;modules/impl/galagonotification/pom.xml;modules/impl/gui/pom.xml;modules/impl/hid/pom.xml;modules/impl/muc/pom.xml;modules/impl/neomedia/pom.xml;modules/impl/notification/pom.xml;modules/impl/packetlogging/pom.xml;modules/impl/phonenumbers/pom.xml;modules/impl/pom.xml;modules/impl/protocol-gibberish/pom.xml;modules/impl/protocol-irc/pom.xml;modules/impl/protocol-jabber/pom.xml;modules/impl/protocol-mock/pom.xml;modules/impl/protocol-sip/pom.xml;modules/impl/provdisc-dhcp/pom.xml;modules/impl/provdisc-mdns/pom.xml;modules/impl/replacement/pom.xml;modules/impl/shutdowntimeout/pom.xml;modules/impl/sparkle/pom.xml;modules/impl/swingnotification/pom.xml;modules/impl/version/pom.xml;modules/launcher/pom.xml;modules/osgi-util/pom.xml;modules/plugin/accountinfo/pom.xml;modules/plugin/addrbook/pom.xml;modules/plugin/advancedconfig/pom.xml;modules/plugin/branding/pom.xml;modules/plugin/busylampfield/pom.xml;modules/plugin/certconfig/pom.xml;modules/plugin/chatalerter/pom.xml;modules/plugin/chatconfig/pom.xml;modules/plugin/connectioninfo/pom.xml;modules/plugin/contactinfo/pom.xml;modules/plugin/contactsourceconfig/pom.xml;modules/plugin/defaultresourcepack/pom.xml;modules/plugin/demuxcontactsource/pom.xml;modules/plugin/desktoputil/pom.xml;modules/plugin/dnsconfig/pom.xml;modules/plugin/exampleplugin/pom.xml;modules/plugin/generalconfig/pom.xml;modules/plugin/gibberishaccregwizz/pom.xml;modules/plugin/globalproxyconfig/pom.xml;modules/plugin/googletalkaccregwizz/pom.xml;modules/plugin/ircaccregwizz/pom.xml;modules/plugin/irccommands/pom.xml;modules/plugin/jabberaccregwizz/pom.xml;modules/plugin/keybindingchooser/pom.xml;modules/plugin/ldapconfig/pom.xml;modules/plugin/loggingutils/pom.xml;modules/plugin/msofficecomm/pom.xml;modules/plugin/nimbuzzavatars/pom.xml;modules/plugin/notificationconfiguration/pom.xml;modules/plugin/notificationwiring/pom.xml;modules/plugin/otr/pom.xml;modules/plugin/phonenumbercontactsource/pom.xml;modules/plugin/pluginmanager/pom.xml;modules/plugin/pom.xml;modules/plugin/propertieseditor/pom.xml;modules/plugin/reconnect/pom.xml;modules/plugin/securityconfig/pom.xml;modules/plugin/singlecallpolicy/pom.xml;modules/plugin/sipaccregwizz/pom.xml;modules/plugin/spellcheck/pom.xml;modules/plugin/thunderbird/pom.xml;modules/plugin/update/pom.xml;modules/plugin/usersearch/pom.xml;modules/plugin/windowscleanshutdown/pom.xml;modules/service/argdelegation/pom.xml;modules/service/browserlauncher/pom.xml;modules/service/calendar/pom.xml;modules/service/callhistory/pom.xml;modules/service/certificate/pom.xml;modules/service/contacteventhandler/pom.xml;modules/service/contactlist/pom.xml;modules/service/contactsource/pom.xml;modules/service/credentialsstorage/pom.xml;modules/service/customavatar/pom.xml;modules/service/customcontactactions/pom.xml;modules/service/desktop/pom.xml;modules/service/dnsservice/pom.xml;modules/service/filehistory/pom.xml;modules/service/globaldisplaydetails/pom.xml;modules/service/globalshortcut/pom.xml;modules/service/hid/pom.xml;modules/service/history/pom.xml;modules/service/httputil/pom.xml;modules/service/keybindings/pom.xml;modules/service/ldap/pom.xml;modules/service/metahistory/pom.xml;modules/service/msghistory/pom.xml;modules/service/muc/pom.xml;modules/service/netaddr/pom.xml;modules/service/notification-service/pom.xml;modules/service/pom.xml;modules/service/protocol-media/pom.xml;modules/service/protocol/pom.xml;modules/service/provdisc/pom.xml;modules/service/provisioning/pom.xml;modules/service/replacement/pom.xml;modules/service/resourcemanager/pom.xml;modules/service/sysactivity/pom.xml;modules/service/systray-service/pom.xml;modules/service/ui-service/pom.xml;modules/util/pom.xml;modules/wrap/pom.xml;pom.xml;,resources/install/build.gradle;resources/install/debian/build.gradle;resources/install/mac/build.gradle;resources/install/settings.gradle;resources/install/windows/build.gradle;,,.github/workflows/deploy-debian.yml;.github/workflows/installers.yml;.github/workflows/java.yml;
NightscoutFoundation/xDrip,https://github.com/NightscoutFoundation/xDrip,master,bc6104b8ab4ac855fe4223cef08a46109b276d2b,945,943,29/06/2022 15:02:43,,app/build.gradle;app/token-replace.gradle;build.gradle;common.gradle;localeapi/build.gradle;settings.gradle;wear/build.gradle;,.travis.yml;,.github/workflows/unit_test.yml;
languagetool-org/languagetool,https://github.com/languagetool-org/languagetool,master,5279e2e76a70fe186e2499e19b103140e6a3c42e,6725,957,29/06/2022 15:02:43,languagetool-client-example/pom.xml;languagetool-commandline/pom.xml;languagetool-core/pom.xml;languagetool-dev/pom.xml;languagetool-gui-commons/pom.xml;languagetool-http-client/pom.xml;languagetool-language-modules/all/pom.xml;languagetool-language-modules/ar/pom.xml;languagetool-language-modules/ast/pom.xml;languagetool-language-modules/be/pom.xml;languagetool-language-modules/br/pom.xml;languagetool-language-modules/ca/pom.xml;languagetool-language-modules/da/pom.xml;languagetool-language-modules/de-DE-x-simple-language/pom.xml;languagetool-language-modules/de/pom.xml;languagetool-language-modules/el/pom.xml;languagetool-language-modules/en/pom.xml;languagetool-language-modules/eo/pom.xml;languagetool-language-modules/es/pom.xml;languagetool-language-modules/fa/pom.xml;languagetool-language-modules/fr/pom.xml;languagetool-language-modules/ga/pom.xml;languagetool-language-modules/gl/pom.xml;languagetool-language-modules/is/pom.xml;languagetool-language-modules/it/pom.xml;languagetool-language-modules/ja/pom.xml;languagetool-language-modules/km/pom.xml;languagetool-language-modules/lt/pom.xml;languagetool-language-modules/ml/pom.xml;languagetool-language-modules/nl/pom.xml;languagetool-language-modules/pl/pom.xml;languagetool-language-modules/pt/pom.xml;languagetool-language-modules/ro/pom.xml;languagetool-language-modules/ru/pom.xml;languagetool-language-modules/sk/pom.xml;languagetool-language-modules/sl/pom.xml;languagetool-language-modules/sr/pom.xml;languagetool-language-modules/sv/pom.xml;languagetool-language-modules/ta/pom.xml;languagetool-language-modules/tl/pom.xml;languagetool-language-modules/uk/pom.xml;languagetool-language-modules/zh/pom.xml;languagetool-office-extension/pom.xml;languagetool-rpm-package/pom.xml;languagetool-server/pom.xml;languagetool-standalone/pom.xml;languagetool-tools/pom.xml;languagetool-wikipedia/pom.xml;pom.xml;,,,.github/workflows/codeql-analysis.yml;.github/workflows/dependency-check-ok.yml;.github/workflows/dependency-check.yml;
apache/mahout,https://github.com/apache/mahout,trunk,6588ded691b68b9cd1d21b9b1ef1fa0c9bff4191,2001,959,29/06/2022 15:02:43,buildtools/pom.xml;community/community-engines/flink-batch/pom.xml;community/community-engines/h2o/pom.xml;community/community-engines/pom.xml;community/mahout-mr/integration/pom.xml;community/mahout-mr/mr-examples/pom.xml;community/mahout-mr/mr/pom.xml;community/mahout-mr/pom.xml;community/pom.xml;community/spark-cli-drivers/pom.xml;core/pom.xml;distribution/pom.xml;engine/hdfs/pom.xml;engine/pom.xml;engine/spark/pom.xml;experimental/pom.xml;experimental/viennacl-omp/pom.xml;experimental/viennacl/pom.xml;pom.xml;,,.travis.yml;,.github/workflows/website.yml;
sshahine/JFoenix,https://github.com/sshahine/JFoenix,master,a1be87d91d578e7799bc308b3b1bbe1d742a020d,5930,1047,29/06/2022 14:59:37,,build.gradle;demo/build.gradle;gradle/checkstyle.gradle;gradle/code-coverage.gradle;gradle/findbugs.gradle;gradle/javafx.gradle;gradle/license.gradle;gradle/publishing.gradle;jfoenix/build.gradle;settings.gradle;,,.github/workflows/ci.yml;
jetlinks/jetlinks-community,https://github.com/jetlinks/jetlinks-community,master,dcad116f3b738444a7d3c99c2134b705d1a909ba,2949,1059,29/06/2022 14:59:40,jetlinks-components/common-component/pom.xml;jetlinks-components/configure-component/pom.xml;jetlinks-components/dashboard-component/pom.xml;jetlinks-components/elasticsearch-component/pom.xml;jetlinks-components/gateway-component/pom.xml;jetlinks-components/io-component/pom.xml;jetlinks-components/logging-component/pom.xml;jetlinks-components/network-component/mqtt-component/pom.xml;jetlinks-components/network-component/network-core/pom.xml;jetlinks-components/network-component/pom.xml;jetlinks-components/network-component/tcp-component/pom.xml;jetlinks-components/notify-component/notify-core/pom.xml;jetlinks-components/notify-component/notify-dingtalk/pom.xml;jetlinks-components/notify-component/notify-email/pom.xml;jetlinks-components/notify-component/notify-sms/pom.xml;jetlinks-components/notify-component/notify-voice/pom.xml;jetlinks-components/notify-component/notify-wechat/pom.xml;jetlinks-components/notify-component/pom.xml;jetlinks-components/pom.xml;jetlinks-components/rule-engine-component/pom.xml;jetlinks-components/timeseries-component/pom.xml;jetlinks-manager/authentication-manager/pom.xml;jetlinks-manager/device-manager/pom.xml;jetlinks-manager/logging-manager/pom.xml;jetlinks-manager/network-manager/pom.xml;jetlinks-manager/notify-manager/pom.xml;jetlinks-manager/pom.xml;jetlinks-manager/rule-engine-manager/pom.xml;jetlinks-manager/visualization-manager/pom.xml;jetlinks-standalone/pom.xml;pom.xml;,,,.github/workflows/maven.yml;.github/workflows/pull_request.yml;
jMonkeyEngine/jmonkeyengine,https://github.com/jMonkeyEngine/jmonkeyengine,master,97e83fbee30cf2b78bb1617ab17a5b6167ae29f4,3048,1064,29/06/2022 14:59:37,,build.gradle;common-android-app.gradle;common.gradle;jme3-android-examples/build.gradle;jme3-android-native/bufferallocator.gradle;jme3-android-native/build.gradle;jme3-android-native/decode.gradle;jme3-android-native/openalsoft.gradle;jme3-android/build.gradle;jme3-core/build.gradle;jme3-desktop/build.gradle;jme3-effects/build.gradle;jme3-examples/build.gradle;jme3-ios/build.gradle;jme3-jbullet/build.gradle;jme3-jogg/build.gradle;jme3-lwjgl/build.gradle;jme3-lwjgl3/build.gradle;jme3-networking/build.gradle;jme3-niftygui/build.gradle;jme3-plugins/build.gradle;jme3-terrain/build.gradle;jme3-testdata/build.gradle;jme3-vr/build.gradle;settings.gradle;version.gradle;,,.github/workflows/main.yml;
resilience4j/resilience4j,https://github.com/resilience4j/resilience4j,master,6f73a98b99db7a231f0ef022eee6ab19e0531908,8105,1085,29/06/2022 15:00:42,,build.gradle;libraries.gradle;publishing.gradle;resilience4j-all/build.gradle;resilience4j-annotations/build.gradle;resilience4j-bom/build.gradle;resilience4j-bulkhead/build.gradle;resilience4j-cache/build.gradle;resilience4j-circuitbreaker/build.gradle;resilience4j-circularbuffer/build.gradle;resilience4j-consumer/build.gradle;resilience4j-core/build.gradle;resilience4j-feign/build.gradle;resilience4j-framework-common/build.gradle;resilience4j-hedge/build.gradle;resilience4j-kotlin/build.gradle;resilience4j-metrics/build.gradle;resilience4j-micrometer/build.gradle;resilience4j-micronaut/build.gradle;resilience4j-ratelimiter/build.gradle;resilience4j-reactor/build.gradle;resilience4j-retry/build.gradle;resilience4j-rxjava2/build.gradle;resilience4j-rxjava3/build.gradle;resilience4j-spring-boot2/build.gradle;resilience4j-spring-cloud2/build.gradle;resilience4j-spring/build.gradle;resilience4j-test/build.gradle;resilience4j-timelimiter/build.gradle;resilience4j-vavr/build.gradle;settings.gradle;,,.github/workflows/gradle-build.yml;
sofastack/sofa-rpc,https://github.com/sofastack/sofa-rpc,master,bb7c51b062e49d3032a0a39b113b2ea12afd058c,3571,1088,29/06/2022 14:59:37,all/pom.xml;bom/pom.xml;bootstrap/bootstrap-api/pom.xml;bootstrap/bootstrap-bolt/pom.xml;bootstrap/bootstrap-dubbo/pom.xml;bootstrap/bootstrap-http/pom.xml;bootstrap/bootstrap-rest/pom.xml;bootstrap/bootstrap-triple/pom.xml;bootstrap/pom.xml;codec/codec-api/pom.xml;codec/codec-jackson/pom.xml;codec/codec-msgpack/pom.xml;codec/codec-protobuf/pom.xml;codec/codec-protostuff/pom.xml;codec/codec-sofa-hessian/pom.xml;codec/pom.xml;compiler/pom.xml;config/config-apollo/pom.xml;config/pom.xml;core-impl/client/pom.xml;core-impl/filter/pom.xml;core-impl/log/pom.xml;core-impl/pom.xml;core-impl/proxy/pom.xml;core-impl/transport/pom.xml;core/api-compatible/pom.xml;core/api/pom.xml;core/common/pom.xml;core/exception/pom.xml;core/pom.xml;doc-swagger/pom.xml;example/pom.xml;fault/fault-hystrix/pom.xml;fault/fault-tolerance/pom.xml;fault/pom.xml;log-common-tools/pom.xml;metrics/metrics-lookout/pom.xml;metrics/metrics-micrometer/pom.xml;metrics/pom.xml;pom.xml;registry/config-apollo/pom.xml;registry/pom.xml;registry/registry-consul/pom.xml;registry/registry-local/pom.xml;registry/registry-mesh/pom.xml;registry/registry-multicast/pom.xml;registry/registry-nacos/pom.xml;registry/registry-polaris/pom.xml;registry/registry-sofa/pom.xml;registry/registry-zk/pom.xml;remoting/pom.xml;remoting/remoting-bolt/pom.xml;remoting/remoting-http/pom.xml;remoting/remoting-resteasy/pom.xml;remoting/remoting-triple/pom.xml;test/pom.xml;test/test-common/pom.xml;test/test-integration-3rd/pom.xml;test/test-integration/pom.xml;tracer/pom.xml;tracer/tracer-opentracing-resteasy/pom.xml;tracer/tracer-opentracing-triple/pom.xml;tracer/tracer-opentracing/pom.xml;,,.travis.yml;,.github/workflows/maven.yml;
qos-ch/logback,https://github.com/qos-ch/logback,master,21267c32407f1efe6abe0df7fc0252231786b842,2460,1123,29/06/2022 15:00:40,logback-access/pom.xml;logback-classic/pom.xml;logback-core/pom.xml;logback-examples/pom.xml;pom.xml;,,.travis.yml;,.github/workflows/main.yml;
JSQLParser/JSqlParser,https://github.com/JSQLParser/JSqlParser,master,bf8a7db55c82afe5e75cce98f944a88b56af3b5c,3753,1130,29/06/2022 14:59:37,pom.xml;,build.gradle;settings.gradle;,.travis.yml;,.github/workflows/maven.yml;
journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,master,2a65a6c9732230ab0950ce5dd61b6c980266b471,5137,1206,29/06/2022 14:59:34,,build.gradle;sample/build.gradle;settings.gradle;zxing-android-embedded/build.gradle;,,.github/workflows/build.yml;
FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,2.14,e7ab4559e75c38eae89adcc74b8c54bd053a049f,3075,1225,29/06/2022 14:59:34,pom.xml;,,.travis.yml;,.github/workflows/codeql-analysis.yml;.github/workflows/main.yml;
