    877 /home/runner/work/JSqlParser/JSqlParser/target/site/
    251 /home/runner/work/JSqlParser/JSqlParser/target/surefire-reports/
     13 /home/runner/work/JSqlParser/JSqlParser/.git/hooks/
     11 /home/runner/work/JSqlParser/JSqlParser/optimizing-ci-builds-ci-analysis/step-details/
      5 /home/runner/work/JSqlParser/JSqlParser/config/checkstyle/
      4 /home/runner/work/JSqlParser/JSqlParser/target/maven-status/
      2 /home/runner/work/JSqlParser/JSqlParser/gradle/
      1 /home/runner/work/JSqlParser/JSqlParser/;.travis.yml;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;OrderByVisitorAdapter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;OrderByElement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;OptimizeFor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;Offset.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;MySqlSqlCacheFlags.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;MinusOp.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;Limit.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;LateralSubSelect.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;KSQLWindow.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;KSQLJoinWindow.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;Join.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;IntoTableVisitor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;IntoTableVisitorAdapter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;IntersectOp.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;GroupByVisitor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;GroupByElement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;FunctionItem.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;FromItemVisitor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;FromItemVisitorAdapter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;FromItem.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;First.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;Fetch.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;ExpressionListItem.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;ExceptOp.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;Distinct.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;AllTableColumns.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/select/;AllColumns.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;SavepointStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;RollbackStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;ResetStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/replace/;Replace.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;ReferentialAction.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;PurgeStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;PurgeObjectType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;OutputClause.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/merge/;MergeUpdate.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/merge/;Merge.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/merge/;MergeInsert.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/insert/;InsertModifierPriority.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/insert/;Insert.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/insert/;InsertConflictTarget.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/insert/;InsertConflictAction.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/insert/;ConflictActionType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;IfElseStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/grant/;Grant.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;ExplainStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/execute/;Execute.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/drop/;Drop.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;DescribeStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/delete/;DeleteModifierPriority.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/delete/;Delete.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;DeclareType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;DeclareStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/view/;TemporaryOption.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/view/;ForceOption.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/view/;CreateView.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/view/;AlterView.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;RowMovementMode.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;RowMovement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;NamedConstraint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;Index.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;ForeignKeyIndex.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;ExcludeConstraint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;CreateTable.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;ColumnDefinition.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;ColDataType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/table/;CheckConstraint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/synonym/;CreateSynonym.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/sequence/;CreateSequence.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/schema/;CreateSchema.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/procedure/
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/index/;CreateIndex.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/create/function/;CreateFunction.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;CreateFunctionalStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;Commit.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/comment/;Comment.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/;Block.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/analyze/;Analyze.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;ValidateConstraint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/sequence/;AlterSequence.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;RenameTableStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;EnableConstraint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;DeferrableConstraint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;ConstraintState.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;AlterSystemStatement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;AlterSystemOperation.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;AlterSessionOperation.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;AlterSession.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;AlterOperation.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;Alter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/statement/alter/;AlterExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/schema/;Table.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/schema/;Synonym.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/schema/;Server.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/schema/;Sequence.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/schema/;MultiPartName.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/schema/;Database.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/schema/;Column.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;StatementListener.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;SimpleCharStream.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;JSqlParser.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/feature/;ModifyableFeatureSet.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/feature/;FeatureSet.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/feature/;Feature.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/feature/;FeatureConfiguration.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;CCJSqlParserUtil.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;CCJSqlParserManager.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;BaseToken.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;ASTNodeAccess.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;ASTNodeAccessImpl.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/parser/;AbstractJSqlParser.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/;Model.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/;JSQLParserException.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;XMLSerializeExpr.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;WindowRange.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;WindowOffset.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;WindowElement.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;WindowDefinition.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;WhenClause.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;VariableAssignment.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;ValueListExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;UserVariable.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;TryCastExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;TimezoneExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;TimeValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;TimestampValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;TimeKeyExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;StringValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;SQLServerHints.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;SignedExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;RowGetExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;RowConstructor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;PartitionByClause.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;Parenthesis.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;OverlapsCondition.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;OrderByClause.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;OracleNamedFunctionParameter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;OracleHint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;OracleHierarchicalExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;SupportsOldOracleJoinSyntax.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;SimilarToExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;RegExpMySQLOperator.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;RegExpMatchOperatorType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;RegExpMatchOperator.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;OldOracleJoinBinaryExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;NotEqualsTo.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;NamedExpressionList.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;MultiExpressionList.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;MinorThan.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;MinorThanEquals.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;Matches.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;LikeExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;JsonOperator.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;ItemsListVisitor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;ItemsListVisitorAdapter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;ItemsList.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;IsNullExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;IsDistinctExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;IsBooleanExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;InExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;GreaterThan.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;GreaterThanEquals.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;GeometryDistance.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;FullTextSearch.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;ExpressionList.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;ExistsExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;EqualsTo.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;ComparisonOperator.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/relational/;Between.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/conditional/;XorExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/conditional/;OrExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/conditional/;AndExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;Subtraction.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;Multiplication.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;Modulo.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;IntegerDivision.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;Division.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;Concat.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;BitwiseXor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;BitwiseRightShift.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;BitwiseOr.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;BitwiseLeftShift.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;BitwiseAnd.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/operators/arithmetic/;Addition.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;NumericBind.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;NullValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;NotExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;NextValExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;MySQLIndexHint.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;MySQLGroupConcat.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;LongValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;KeepExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonKeyValuePair.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonFunctionType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonFunction.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonFunctionExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonAggregateUniqueKeysType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonAggregateOnNullType.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JsonAggregateFunction.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JdbcParameter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;JdbcNamedParameter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;IntervalExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;HexValue.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;Function.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;FilterOverImpl.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;ExtractExpression.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;ExpressionVisitor.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;ExpressionVisitorAdapter.java_127974569091;
      1 /home/runner/work/JSqlParser/JSqlParser/src/main/java/net/sf/jsqlparser/expression/;Expression.java_127974569091;
